,rarespecies_id,eol_content_id,eol_page_id,kingdom,phylum,class,order,family,genus,species,sciName,common,file_name,is_endangered
1182,6b072a1f-ff10-4347-b375-3d89044a9ca0,21411806,449393,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Cyclonaias,tuberculata,Cyclonaias tuberculata,purple wartyback,dataset/Animalia-Mollusca-Bivalvia-Unionida-Unionidae-Cyclonaias-tuberculata/21411806_449393_eol-full-size-copy.jpg,0
1183,c9a61e70-959e-4265-9663-4fd72a2ac017,8768386,331481,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Hydromantes,brunus,Hydromantes brunus,Limestone Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Plethodontidae-Hydromantes-brunus/8768386_331481_eol-full-size-copy.jpg,1
1184,821bcbab-290f-4f5a-8f0e-5ed1a4b75277,21499622,289670,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Chioglossa,lusitanica,Chioglossa lusitanica,Gold-striped salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Salamandridae-Chioglossa-lusitanica/21499622_289670_eol-full-size-copy.jpg,0
1185,9e564164-42a5-4ff7-a13f-39ae6512fa72,28928731,45518912,Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Esacus,recurvirostris,Esacus recurvirostris,Great Stone-curlew,dataset/Animalia-Chordata-Aves-Charadriiformes-Burhinidae-Esacus-recurvirostris/28928731_45518912_eol-full-size-copy.jpg,0
1186,662e9fee-1081-48dd-815d-c2751a94c2cb,20683887,1049466,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,huttoni,Puffinus huttoni,Hutton's Shearwater,dataset/Animalia-Chordata-Aves-Procellariiformes-Procellariidae-Puffinus-huttoni/20683887_1049466_eol-full-size-copy.jpg,1
1187,97aed2d2-96e4-4a55-bdd0-28f0cccbf882,24578998,46580724,Animalia,Chordata,Actinopterygii,Lutjaniformes,Lutjanidae,Lutjanus,cyanopterus,Lutjanus cyanopterus,cubera snapper,dataset/Animalia-Chordata-Actinopterygii-Lutjaniformes-Lutjanidae-Lutjanus-cyanopterus/24578998_46580724_eol-full-size-copy.jpg,0
1188,3572509d-a0ff-4cfd-a1d9-62601435471d,2833162,47044557,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Cyclura,lewisi,Cyclura lewisi,Grand Cayman Blue Iguana,dataset/Animalia-Chordata-Reptilia-Squamata-Iguanidae-Cyclura-lewisi/2833162_47044557_eol-full-size-copy.jpg,1
1189,650d2d7c-6d6d-4c5b-b882-3bf276de2e7d,8823286,45512066,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,melanonotus,Odontophorus melanonotus,Black-backed Wood Quail,dataset/Animalia-Chordata-Aves-Galliformes-Odontophoridae-Odontophorus-melanonotus/8823286_45512066_eol-full-size-copy.jpg,0
1190,f8933e98-1ad4-4b78-859c-6baa98215d8e,8768387,331481,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Hydromantes,brunus,Hydromantes brunus,Limestone Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Plethodontidae-Hydromantes-brunus/8768387_331481_eol-full-size-copy.jpg,1
1191,ae383c77-3f7c-4ea0-81cd-b68a5cfb28bc,22496132,1049004,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,vinaceigula,Egretta vinaceigula,Slaty Egret,dataset/Animalia-Chordata-Aves-Pelecaniformes-Ardeidae-Egretta-vinaceigula/22496132_1049004_eol-full-size-copy.jpg,1
1192,e1e80352-770c-42e8-b849-5f5afdc3c39c,29297364,794627,Animalia,Chordata,Reptilia,Crocodilia,Gavialidae,Gavialis,gangeticus,Gavialis gangeticus,Gavial,dataset/Animalia-Chordata-Reptilia-Crocodilia-Gavialidae-Gavialis-gangeticus/29297364_794627_eol-full-size-copy.jpg,1
1193,76d7457b-488c-417e-8b6b-807b33453c7c,12835859,46454284,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,mercator,Conus mercator,Merchant Cone,dataset/Animalia-Mollusca-Gastropoda-Neogastropoda-Conidae-Conus-mercator/12835859_46454284_eol-full-size-copy.jpg,0
1194,999a7cd4-feb6-4bd9-8f2f-e178ed82e346,30025430,333429,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Mantella aurantiaca,Golden Mantella,dataset/Animalia-Chordata-Amphibia-Anura-Mantellidae-Mantella-aurantiaca/30025430_333429_eol-full-size-copy.jpg,1
1195,c6388287-165f-4210-969f-efcc5a196b6f,22540770,1048944,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Stephanoaetus,coronatus,Stephanoaetus coronatus,Crowned Eagle,dataset/Animalia-Chordata-Aves-Accipitriformes-Accipitridae-Stephanoaetus-coronatus/22540770_1048944_eol-full-size-copy.jpg,1
1196,7e4ef3e6-4cda-4266-9066-43a2e8a55a51,22618624,45512036,Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ochrogaster,Penelope ochrogaster,Chestnut-bellied Guan,dataset/Animalia-Chordata-Aves-Galliformes-Cracidae-Penelope-ochrogaster/22618624_45512036_eol-full-size-copy.jpg,1
1197,4df4231c-bd48-429c-bb5f-58e74aaa7090,21232822,1033999,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Hemigomphus theischingeri,Rainforest Vicetail,dataset/Animalia-Arthropoda-Insecta-Odonata-Gomphidae-Hemigomphus-theischingeri/21232822_1033999_eol-full-size-copy.jpg,0
1198,d057e515-5699-4542-9f0b-91dd518a579c,28918246,620300,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nothomyrmecia,macrops,Nothomyrmecia macrops,Dinosaur Ant,dataset/Animalia-Arthropoda-Insecta-Hymenoptera-Formicidae-Nothomyrmecia-macrops/28918246_620300_eol-full-size-copy.jpg,0
1199,0852d00a-b433-4e5c-b508-fa6f6e0cf20c,28286068,4454250,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Hylobates,funereus,Hylobates funereus,East Bornean Gray Gibbon,dataset/Animalia-Chordata-Mammalia-Primates-Hylobatidae-Hylobates-funereus/28286068_4454250_eol-full-size-copy.jpg,1
1200,8013acb7-85af-4eff-b47d-18edc5f0668f,29395528,45511492,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Spheniscus,mendiculus,Spheniscus mendiculus,Galapagos Penguin,dataset/Animalia-Chordata-Aves-Sphenisciformes-Spheniscidae-Spheniscus-mendiculus/29395528_45511492_eol-full-size-copy.jpg,1
1201,b7cf1e51-5ce3-4f48-a9ce-9d186ce36136,28083368,1048403,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Buceros,bicornis,Buceros bicornis,Great Hornbill,dataset/Animalia-Chordata-Aves-Bucerotiformes-Bucerotidae-Buceros-bicornis/28083368_1048403_eol-full-size-copy.jpg,0
1202,38b3ad88-9ae7-42fb-b01a-1d480a02ff4e,20505861,311183,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis,melalophos,Presbytis melalophos,Black-crested Sumatran Langur,dataset/Animalia-Chordata-Mammalia-Primates-Cercopithecidae-Presbytis-melalophos/20505861_311183_eol-full-size-copy.jpg,0
1203,908b9622-c26c-483d-9e05-0574188637f7,8775126,45512086,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,chrysolophus,Eudyptes chrysolophus,Macaroni Penguin,dataset/Animalia-Chordata-Aves-Sphenisciformes-Spheniscidae-Eudyptes-chrysolophus/8775126_45512086_eol-full-size-copy.jpg,0
1204,df2be33b-6818-4623-9f38-75bcfe395d32,28477408,794627,Animalia,Chordata,Reptilia,Crocodilia,Gavialidae,Gavialis,gangeticus,Gavialis gangeticus,Gavial,dataset/Animalia-Chordata-Reptilia-Crocodilia-Gavialidae-Gavialis-gangeticus/28477408_794627_eol-full-size-copy.jpg,1
1205,c15f5c2a-d5b9-43dd-9207-da56f3992ac4,22888803,1048218,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Batrachoseps,wrighti,Batrachoseps wrighti,Oregon Slender Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Plethodontidae-Batrachoseps-wrighti/22888803_1048218_eol-full-size-copy.jpg,0
1206,23cc487e-e39d-4fff-a66d-3fd7a4c0abd6,28676455,1057160,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,marcanoi,Anolis marcanoi,Red-fanned Stout Anole,dataset/Animalia-Chordata-Reptilia-Squamata-Dactyloidae-Anolis-marcanoi/28676455_1057160_eol-full-size-copy.jpg,0
1207,1365f048-cbf1-412a-b4f5-fad99d972296,29992206,46559486,Animalia,Chordata,Reptilia,Testudines,Trionychidae,Trionyx,triunguis,Trionyx triunguis,African Softshell Turtle,dataset/Animalia-Chordata-Reptilia-Testudines-Trionychidae-Trionyx-triunguis/29992206_46559486_eol-full-size-copy.jpg,0
1208,8095325f-f6e0-493f-8992-8ca7471a38ef,20365865,323908,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,oedipus,Saguinus oedipus,Cotton-top Tamarin,dataset/Animalia-Chordata-Mammalia-Primates-Callitrichidae-Saguinus-oedipus/20365865_323908_eol-full-size-copy.jpg,1
1209,4c8f58ab-559b-4641-9d8e-0a8988177621,28493339,995017,Animalia,Chordata,Amphibia,Anura,Rhinodermatidae,Rhinoderma,darwinii,Rhinoderma darwinii,Darwin's Frog,dataset/Animalia-Chordata-Amphibia-Anura-Rhinodermatidae-Rhinoderma-darwinii/28493339_995017_eol-full-size-copy.jpg,1
1210,d39fb62e-2ae0-4afa-a2d3-ade67b641d05,20132858,45276959,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Siderastrea,siderea,Siderastrea siderea,Massive Starlet Coral,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Siderastreidae-Siderastrea-siderea/20132858_45276959_eol-full-size-copy.jpg,0
1211,398fd51e-c828-4ca8-84ea-a8fb81b03390,2747301,46559311,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Sotalia,guianensis,Sotalia guianensis,Guiana dolphin,dataset/Animalia-Chordata-Mammalia-Cetacea-Delphinidae-Sotalia-guianensis/2747301_46559311_eol-full-size-copy.jpg,0
1212,edaa50fc-22c5-4139-a226-359ad852b43b,20124494,46570095,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,platessoides,Hippoglossoides platessoides,American dab,dataset/Animalia-Chordata-Actinopterygii-Pleuronectiformes-Pleuronectidae-Hippoglossoides-platessoides/20124494_46570095_eol-full-size-copy.jpg,0
1213,123aef29-a537-4c6d-bee4-3f3abaeb73a5,29498025,1064877,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Phaenicophaeus,sumatranus,Phaenicophaeus sumatranus,Chestnut-bellied Malkoha,dataset/Animalia-Chordata-Aves-Cuculiformes-Cuculidae-Phaenicophaeus-sumatranus/29498025_1064877_eol-full-size-copy.jpg,0
1214,183d6711-f4fb-4c7e-aa53-613591db86b2,21055058,45518587,Animalia,Chordata,Aves,Passeriformes,Pardalotidae,Pardalotus,quadragintus,Pardalotus quadragintus,Forty-spotted Pardalote,dataset/Animalia-Chordata-Aves-Passeriformes-Pardalotidae-Pardalotus-quadragintus/21055058_45518587_eol-full-size-copy.jpg,1
1215,90a84ceb-e921-428e-9d28-40b58d706739,29706484,331078,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Oryx,dammah,Oryx dammah,scimitar-horned oryx,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Bovidae-Oryx-dammah/29706484_331078_eol-full-size-copy.jpg,0
1216,11532c38-e243-4fc4-b35e-41c033a52d5f,29658986,1065063,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,undulatus,Rhyticeros undulatus,Wreathed Hornbill,dataset/Animalia-Chordata-Aves-Bucerotiformes-Bucerotidae-Rhyticeros-undulatus/29658986_1065063_eol-full-size-copy.jpg,0
1217,9cf87eb9-6ab1-4656-9629-6e3114d65409,20258982,45512605,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,deiroleucus,Falco deiroleucus,Orange-breasted Falcon,dataset/Animalia-Chordata-Aves-Falconiformes-Falconidae-Falco-deiroleucus/20258982_45512605_eol-full-size-copy.jpg,0
1218,fa4d9483-afd4-4a06-a1af-64547757966b,20459144,45276459,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Agaricia,humilis,Agaricia humilis,Low Relief Lettuce Coral,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Agariciidae-Agaricia-humilis/20459144_45276459_eol-full-size-copy.jpg,0
1219,7e07f3fa-b30e-4f39-b1ce-4bd8b4cd7461,20944378,1065125,Animalia,Chordata,Aves,Anseriformes,Anatidae,Hymenolaimus,malacorhynchos,Hymenolaimus malacorhynchos,Blue Duck,dataset/Animalia-Chordata-Aves-Anseriformes-Anatidae-Hymenolaimus-malacorhynchos/20944378_1065125_eol-full-size-copy.jpg,1
1220,84a18525-9aae-4e88-89c6-66fc1b90020b,22961897,1041309,Animalia,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Lepidurus,packardi,Lepidurus packardi,vernal pool tadpole shrimp,dataset/Animalia-Arthropoda-Branchiopoda-Notostraca-Triopsidae-Lepidurus-packardi/22961897_1041309_eol-full-size-copy.jpg,1
1221,3d3311e9-8b50-49b2-9485-4ac9b17cf54b,20925383,4890709,Animalia,Mollusca,Gastropoda,Stylommatophora,Zonitidae,Zonites,algirus,Zonites algirus,algiers snail,dataset/Animalia-Mollusca-Gastropoda-Stylommatophora-Zonitidae-Zonites-algirus/20925383_4890709_eol-full-size-copy.jpg,0
1222,73c1c4b4-8881-4d3c-8182-8d54adb30c4a,22705712,46580724,Animalia,Chordata,Actinopterygii,Lutjaniformes,Lutjanidae,Lutjanus,cyanopterus,Lutjanus cyanopterus,cubera snapper,dataset/Animalia-Chordata-Actinopterygii-Lutjaniformes-Lutjanidae-Lutjanus-cyanopterus/22705712_46580724_eol-full-size-copy.jpg,0
1223,7554645f-e753-43e8-9c0c-189bf46d8bb3,29420290,1038643,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Symphalangus syndactylus,Siamang,dataset/Animalia-Chordata-Mammalia-Primates-Hylobatidae-Symphalangus-syndactylus/29420290_1038643_eol-full-size-copy.jpg,1
1224,650422f7-cd9d-4379-bb7b-a8ed461a91dd,21360925,45512248,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Campylopterus,ensipennis,Campylopterus ensipennis,White-tailed Sabrewing,dataset/Animalia-Chordata-Aves-Apodiformes-Trochilidae-Campylopterus-ensipennis/21360925_45512248_eol-full-size-copy.jpg,0
1225,0a1956ce-aa01-4ffa-b9e2-e2ffadf69f0e,10780292,1019571,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,mexicanum,Ambystoma mexicanum,Axolotl,dataset/Animalia-Chordata-Amphibia-Caudata-Ambystomatidae-Ambystoma-mexicanum/10780292_1019571_eol-full-size-copy.jpg,1
1226,d0d5852a-604c-4610-8a18-a3a9ba826b93,22167312,51263525,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Pateobatis,jenkinsii,Pateobatis jenkinsii,Jenkins' Whipray,dataset/Animalia-Chordata-Chondrichthyes-Myliobatiformes-Dasyatidae-Pateobatis-jenkinsii/22167312_51263525_eol-full-size-copy.jpg,0
1227,dafc8d10-5642-49e6-9384-3de6b353a05e,27720351,46560871,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,Dasyatis pastinaca,blue stingray,dataset/Animalia-Chordata-Chondrichthyes-Myliobatiformes-Dasyatidae-Dasyatis-pastinaca/27720351_46560871_eol-full-size-copy.jpg,0
1228,7a6f9a02-f5f2-44a7-bf10-3381c6c11434,21629968,46559745,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,pelagicus,Alopias pelagicus,pelagic thresher,dataset/Animalia-Chordata-Chondrichthyes-Lamniformes-Alopiidae-Alopias-pelagicus/21629968_46559745_eol-full-size-copy.jpg,1
1229,ffccdee6-130c-431f-9fc6-4c90b02b1de2,20245667,1049111,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Thinornis,cucullatus,Thinornis cucullatus,Hooded Dotterel,dataset/Animalia-Chordata-Aves-Charadriiformes-Charadriidae-Thinornis-cucullatus/20245667_1049111_eol-full-size-copy.jpg,1
1230,8cef455b-00e7-4389-9786-a37483696955,20963518,45511277,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,chlororhynchos,Thalassarche chlororhynchos,Atlantic Yellow-nosed Albatross,dataset/Animalia-Chordata-Aves-Procellariiformes-Diomedeidae-Thalassarche-chlororhynchos/20963518_45511277_eol-full-size-copy.jpg,0
1231,bb398593-958d-49e0-bf6f-d6bb4f344650,20925369,4890709,Animalia,Mollusca,Gastropoda,Stylommatophora,Zonitidae,Zonites,algirus,Zonites algirus,algiers snail,dataset/Animalia-Mollusca-Gastropoda-Stylommatophora-Zonitidae-Zonites-algirus/20925369_4890709_eol-full-size-copy.jpg,0
1232,97382669-3616-4dd6-a98b-26c5190512a5,28651982,620300,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nothomyrmecia,macrops,Nothomyrmecia macrops,Dinosaur Ant,dataset/Animalia-Arthropoda-Insecta-Hymenoptera-Formicidae-Nothomyrmecia-macrops/28651982_620300_eol-full-size-copy.jpg,0
1233,1e543928-42eb-4b00-98ef-42de3b523b24,20894707,858738,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Saga pedo,Predatory Bush-cricket,dataset/Animalia-Arthropoda-Insecta-Orthoptera-Tettigoniidae-Saga-pedo/20894707_858738_eol-full-size-copy.jpg,0
1234,49d19533-cdf7-45e1-a9c0-672e8e79d0a7,29716274,51263523,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Pateobatis,fai,Pateobatis fai,Pink Whipray,dataset/Animalia-Chordata-Chondrichthyes-Myliobatiformes-Dasyatidae-Pateobatis-fai/29716274_51263523_eol-full-size-copy.jpg,0
1235,39a8bce7-378c-4965-90f9-e7159c4486c7,20992353,47363970,Animalia,Chordata,Aves,Strigiformes,Strigidae,Athene,blewitti,Athene blewitti,Forest Owlet,dataset/Animalia-Chordata-Aves-Strigiformes-Strigidae-Athene-blewitti/20992353_47363970_eol-full-size-copy.jpg,1
1236,46d2fad7-588f-4ddc-b5ef-f3ce0fccb222,28905389,323904,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Saguinus leucopus,Silvery-brown Bare-face Tamarin,dataset/Animalia-Chordata-Mammalia-Primates-Callitrichidae-Saguinus-leucopus/28905389_323904_eol-full-size-copy.jpg,1
1237,1631a0a0-51dc-43b0-b27b-ad709c68a793,29689172,491832,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,Adetomyrma venatrix,dracula ant,dataset/Animalia-Arthropoda-Insecta-Hymenoptera-Formicidae-Adetomyrma-venatrix/29689172_491832_eol-full-size-copy.jpg,0
1238,43f2fc9e-c6dd-4c81-b3c6-f78e644d78f6,22778498,1025413,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,helmrichi,Bolitoglossa helmrichi,Coban Climbing Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Plethodontidae-Bolitoglossa-helmrichi/22778498_1025413_eol-full-size-copy.jpg,0
1239,86e46283-c37c-4d57-b86e-cee7e247dafd,28214519,1065290,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,dahlbomii,Bombus dahlbomii,Giant Bumble Bee,dataset/Animalia-Arthropoda-Insecta-Hymenoptera-Apidae-Bombus-dahlbomii/28214519_1065290_eol-full-size-copy.jpg,1
1240,37d7097c-8a7b-4d09-8c14-64804a9eb67e,28914697,45514240,Animalia,Chordata,Aves,Passeriformes,Vangidae,Euryceros,prevostii,Euryceros prevostii,Helmet Vanga,dataset/Animalia-Chordata-Aves-Passeriformes-Vangidae-Euryceros-prevostii/28914697_45514240_eol-full-size-copy.jpg,0
1241,98ff3bf4-6d19-4cc1-80f7-06afb80d67ad,20945952,919473,Animalia,Chordata,Aves,Passeriformes,Pittidae,Pitta,megarhyncha,Pitta megarhyncha,Mangrove Pitta,dataset/Animalia-Chordata-Aves-Passeriformes-Pittidae-Pitta-megarhyncha/20945952_919473_eol-full-size-copy.jpg,0
1242,e6358f38-db0b-4179-8331-1ff4933dd44e,29983195,47044557,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Cyclura,lewisi,Cyclura lewisi,Grand Cayman Blue Iguana,dataset/Animalia-Chordata-Reptilia-Squamata-Iguanidae-Cyclura-lewisi/29983195_47044557_eol-full-size-copy.jpg,1
1243,ecbe9a65-d6d9-4169-8020-1e488636d86e,21375085,118008,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Sylvilagus brasiliensis,Tapeti,dataset/Animalia-Chordata-Mammalia-Lagomorpha-Leporidae-Sylvilagus-brasiliensis/21375085_118008_eol-full-size-copy.jpg,0
1244,1c8f93c2-c4d0-4323-b3d6-814f473d5048,28935022,1227079,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Anorrhinus,austeni,Anorrhinus austeni,Austen's Brown Hornbill,dataset/Animalia-Chordata-Aves-Bucerotiformes-Bucerotidae-Anorrhinus-austeni/28935022_1227079_eol-full-size-copy.jpg,0
1245,5759dd07-7a66-4a3c-98ae-501e95584013,20294986,130707,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,flavescens,Atelopus flavescens,Cayenne Stubfoot Toad,dataset/Animalia-Chordata-Amphibia-Anura-Bufonidae-Atelopus-flavescens/20294986_130707_eol-full-size-copy.jpg,0
1246,bdb38f34-d90f-49da-8ea7-967fed92990a,21629972,46559745,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,pelagicus,Alopias pelagicus,pelagic thresher,dataset/Animalia-Chordata-Chondrichthyes-Lamniformes-Alopiidae-Alopias-pelagicus/21629972_46559745_eol-full-size-copy.jpg,1
1247,1f458e3f-d3fa-4dc2-8416-4945795774b3,20809230,46560594,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Rostroraja,alba,Rostroraja alba,bottlenosed skate,dataset/Animalia-Chordata-Chondrichthyes-Rajiformes-Rajidae-Rostroraja-alba/20809230_46560594_eol-full-size-copy.jpg,1
1248,44108c81-c74d-4d54-9313-3d8ce88dd20c,22028329,45510504,Animalia,Chordata,Aves,Passeriformes,Nesospingidae,Nesospingus,speculiferus,Nesospingus speculiferus,Puerto Rican Tanager,dataset/Animalia-Chordata-Aves-Passeriformes-Nesospingidae-Nesospingus-speculiferus/22028329_45510504_eol-full-size-copy.jpg,0
1249,23209584-efc3-4c5a-9128-54b52391fe32,14090064,790997,Animalia,Chordata,Reptilia,Testudines,Podocnemididae,Podocnemis,unifilis,Podocnemis unifilis,Yellow-spotted River Turtle,dataset/Animalia-Chordata-Reptilia-Testudines-Podocnemididae-Podocnemis-unifilis/14090064_790997_eol-full-size-copy.jpg,1
1250,a3d44df6-6054-4dca-b39a-d6d0446bff24,28479512,205714,Animalia,Chordata,Actinopterygii,Siluriformes,Siluridae,Wallago,attu,Wallago attu,freshwater shark,dataset/Animalia-Chordata-Actinopterygii-Siluriformes-Siluridae-Wallago-attu/28479512_205714_eol-full-size-copy.jpg,0
1251,8eb16597-e5eb-41ae-ba42-283790e4a79e,28325244,795885,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,barbouri,Anolis barbouri,Hispaniolan Hopping Anole,dataset/Animalia-Chordata-Reptilia-Squamata-Dactyloidae-Anolis-barbouri/28325244_795885_eol-full-size-copy.jpg,0
1252,91deef8a-502d-47c3-ac9d-e889295b38dc,29476906,1065067,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Berenicornis,comatus,Berenicornis comatus,White-crowned Hornbill,dataset/Animalia-Chordata-Aves-Bucerotiformes-Bucerotidae-Berenicornis-comatus/29476906_1065067_eol-full-size-copy.jpg,1
1253,eed03d5b-2b25-4baa-a529-b2fbd1226d99,28676472,1057160,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,marcanoi,Anolis marcanoi,Red-fanned Stout Anole,dataset/Animalia-Chordata-Reptilia-Squamata-Dactyloidae-Anolis-marcanoi/28676472_1057160_eol-full-size-copy.jpg,0
1254,471c345a-83f0-4608-8b96-ccd5cfda73a9,22946554,52572074,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Bathytoshia,centroura,Bathytoshia centroura,Roughtail Stingray,dataset/Animalia-Chordata-Chondrichthyes-Myliobatiformes-Dasyatidae-Bathytoshia-centroura/22946554_52572074_eol-full-size-copy.jpg,0
1255,5c6327e9-35ec-4713-a90a-7dbcb571e7d9,21583327,46473744,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,gigas,Tridacna gigas,Gigas Giant Clam,dataset/Animalia-Mollusca-Bivalvia-Cardiida-Cardiidae-Tridacna-gigas/21583327_46473744_eol-full-size-copy.jpg,1
1256,5e4318e9-86ca-49b6-ba62-f87b7f8b5c8f,22539013,354871,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Macrodontia,cervicornis,Macrodontia cervicornis,Giant Jawed Sawyer,dataset/Animalia-Arthropoda-Insecta-Coleoptera-Cerambycidae-Macrodontia-cervicornis/22539013_354871_eol-full-size-copy.jpg,0
1257,0ebb6990-84fb-4259-b486-1e19289fbaac,29536718,1048330,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Pseudophilautus,wynaadensis,Pseudophilautus wynaadensis,Waynad bush frog,dataset/Animalia-Chordata-Amphibia-Anura-Rhacophoridae-Pseudophilautus-wynaadensis/29536718_1048330_eol-full-size-copy.jpg,0
1258,cfdff0a1-9638-4659-800c-e92a2fd34a1f,14130566,332433,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,certus,Atelopus certus,Darien Stubfoot Toad,dataset/Animalia-Chordata-Amphibia-Anura-Bufonidae-Atelopus-certus/14130566_332433_eol-full-size-copy.jpg,1
1259,da70b57e-0fe5-4e21-b812-874535007b0e,29621016,46559441,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,bonaerensis,Balaenoptera bonaerensis,Antarctic Minke Whale,dataset/Animalia-Chordata-Mammalia-Cetacea-Balaenopteridae-Balaenoptera-bonaerensis/29621016_46559441_eol-full-size-copy.jpg,0
1260,965b62b9-7367-42f4-ba92-0e6b1fa24460,21071841,355546,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Ceratogomphus,triceraticus,Ceratogomphus triceraticus,Cape Thorntail,dataset/Animalia-Arthropoda-Insecta-Odonata-Gomphidae-Ceratogomphus-triceraticus/21071841_355546_eol-full-size-copy.jpg,0
1261,76edaeec-80e1-45e7-a1c4-06db3001c09c,28672156,795859,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,cooki,Anolis cooki,Cook's Anole,dataset/Animalia-Chordata-Reptilia-Squamata-Dactyloidae-Anolis-cooki/28672156_795859_eol-full-size-copy.jpg,1
1262,8f55bc94-6e0e-4f51-9c8a-8de0dfb3b316,30036875,326525,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,fulvus,Eulemur fulvus,Brown Lemur,dataset/Animalia-Chordata-Mammalia-Primates-Lemuridae-Eulemur-fulvus/30036875_326525_eol-full-size-copy.jpg,0
